mode,effect_sd,lag_min,seed,horizon_min,p_value,positive_folds,post_only,pre_only,pass_bonferroni
injected,0.5,30.0,0,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,0,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,0,0,,,,,False
injected,0.5,30.0,1,30,0.0717315673828125,4.0,12.0,5.0,False
injected,0.5,30.0,1,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,1,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,1,0,,,,,False
injected,0.5,30.0,2,30,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,2,60,0.04656982421875,3.0,16.0,7.0,False
injected,0.5,30.0,2,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,2,0,,,,,False
injected,0.5,30.0,3,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,3,60,0.06690025329589844,3.0,15.0,7.0,False
injected,0.5,30.0,3,120,0.10501980781555176,3.0,15.0,8.0,False
injected_any,0.5,30.0,3,0,,,,,False
injected,0.5,30.0,4,30,0.01544189453125,4.0,14.0,4.0,True
injected,0.5,30.0,4,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,4,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,4,0,,,,,True
injected,0.5,30.0,5,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,5,60,0.08353424072265625,2.0,13.0,6.0,False
injected,0.5,30.0,5,120,0.1189422607421875,3.0,12.0,6.0,False
injected_any,0.5,30.0,5,0,,,,,False
injected,0.5,30.0,6,30,0.0717315673828125,2.0,12.0,5.0,False
injected,0.5,30.0,6,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,6,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,6,0,,,,,True
injected,0.5,30.0,7,30,0.1661529541015625,3.0,11.0,6.0,False
injected,0.5,30.0,7,60,0.057659149169921875,2.0,14.0,6.0,False
injected,0.5,30.0,7,120,0.06690025329589844,3.0,15.0,7.0,False
injected_any,0.5,30.0,7,0,,,,,False
injected,0.5,30.0,8,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,8,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,8,120,0.0106353759765625,3.0,13.0,3.0,True
injected_any,0.5,30.0,8,0,,,,,True
injected,0.5,30.0,9,30,0.09462356567382812,3.0,14.0,7.0,False
injected,0.5,30.0,9,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,9,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,9,0,,,,,True
injected,0.5,30.0,10,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,10,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,10,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,10,0,,,,,False
injected,0.5,30.0,11,30,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,11,60,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,11,120,0.048126220703125,3.0,13.0,5.0,False
injected_any,0.5,30.0,11,0,,,,,False
injected,0.5,30.0,12,30,0.0384063720703125,4.0,12.0,4.0,False
injected,0.5,30.0,12,60,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,12,120,0.1189422607421875,2.0,12.0,6.0,False
injected_any,0.5,30.0,12,0,,,,,False
injected,0.5,30.0,13,30,0.1189422607421875,3.0,12.0,6.0,False
injected,0.5,30.0,13,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,13,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,13,0,,,,,False
injected,0.5,30.0,14,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,14,60,0.0022125244140625,3.0,16.0,3.0,True
injected,0.5,30.0,14,120,0.0037689208984375,3.0,15.0,3.0,True
injected_any,0.5,30.0,14,0,,,,,True
injected,0.5,30.0,15,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,15,60,0.00845026969909668,3.0,17.0,5.0,True
injected,0.5,30.0,15,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,15,0,,,,,True
injected,0.5,30.0,16,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,16,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,16,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,16,0,,,,,False
injected,0.5,30.0,17,30,0.09462356567382812,3.0,14.0,7.0,False
injected,0.5,30.0,17,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,17,120,0.0106353759765625,3.0,13.0,3.0,True
injected_any,0.5,30.0,17,0,,,,,True
injected,0.5,30.0,18,30,0.0717315673828125,2.0,12.0,5.0,False
injected,0.5,30.0,18,60,0.0245208740234375,3.0,13.0,4.0,False
injected,0.5,30.0,18,120,0.048126220703125,2.0,13.0,5.0,False
injected_any,0.5,30.0,18,0,,,,,False
injected,0.5,30.0,19,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,19,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,19,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,19,0,,,,,False
injected,0.5,30.0,20,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,20,60,0.0245208740234375,3.0,13.0,4.0,False
injected,0.5,30.0,20,120,0.0384063720703125,3.0,12.0,4.0,False
injected_any,0.5,30.0,20,0,,,,,False
injected,0.5,30.0,21,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,21,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,21,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,21,0,,,,,True
injected,0.5,30.0,22,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,22,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,22,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,22,0,,,,,True
injected,0.5,30.0,23,30,0.04656982421875,3.0,16.0,7.0,False
injected,0.5,30.0,23,60,0.03195732831954956,3.0,17.0,7.0,False
injected,0.5,30.0,23,120,0.026239395141601562,3.0,16.0,6.0,False
injected_any,0.5,30.0,23,0,,,,,False
injected,0.5,30.0,24,30,0.0717315673828125,4.0,12.0,5.0,False
injected,0.5,30.0,24,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,24,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,24,0,,,,,False
injected,0.5,30.0,25,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,25,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,25,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,25,0,,,,,False
injected,0.5,30.0,26,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,26,60,0.0022125244140625,3.0,16.0,3.0,True
injected,0.5,30.0,26,120,0.0037689208984375,3.0,15.0,3.0,True
injected_any,0.5,30.0,26,0,,,,,True
injected,0.5,30.0,27,30,0.0317840576171875,4.0,14.0,5.0,False
injected,0.5,30.0,27,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,27,120,0.048126220703125,3.0,13.0,5.0,False
injected_any,0.5,30.0,27,0,,,,,False
injected,0.5,30.0,28,30,0.08978271484375,3.0,10.0,4.0,False
injected,0.5,30.0,28,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,28,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,28,0,,,,,True
injected,0.5,30.0,29,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,29,60,0.06690025329589844,3.0,15.0,7.0,False
injected,0.5,30.0,29,120,0.08353424072265625,3.0,13.0,6.0,False
injected_any,0.5,30.0,29,0,,,,,False
injected,0.5,30.0,30,30,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,30,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,30,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,30,0,,,,,True
injected,0.5,30.0,31,30,0.1661529541015625,3.0,11.0,6.0,False
injected,0.5,30.0,31,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,31,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,31,0,,,,,False
injected,0.5,30.0,32,30,0.1189422607421875,3.0,12.0,6.0,False
injected,0.5,30.0,32,60,0.01734483242034912,3.0,17.0,6.0,False
injected,0.5,30.0,32,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,32,0,,,,,False
injected,0.5,30.0,33,30,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,33,60,0.00845026969909668,3.0,17.0,5.0,True
injected,0.5,30.0,33,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,33,0,,,,,True
injected,0.5,30.0,34,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,34,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,34,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,34,0,,,,,False
injected,0.5,30.0,35,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,35,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,35,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,35,0,,,,,True
injected,0.5,30.0,36,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,36,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,36,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,36,0,,,,,True
injected,0.5,30.0,37,30,0.05923461914062499,3.0,11.0,4.0,False
injected,0.5,30.0,37,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,37,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,37,0,,,,,True
injected,0.5,30.0,38,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,38,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,38,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,38,0,,,,,True
injected,0.5,30.0,39,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,39,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,39,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,39,0,,,,,False
injected,0.5,30.0,40,30,0.19165515899658203,3.0,13.0,8.0,False
injected,0.5,30.0,40,60,0.04656982421875,3.0,16.0,7.0,False
injected,0.5,30.0,40,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,40,0,,,,,False
injected,0.5,30.0,41,30,0.08978271484375,3.0,10.0,4.0,False
injected,0.5,30.0,41,60,0.048126220703125,2.0,13.0,5.0,False
injected,0.5,30.0,41,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,41,0,,,,,False
injected,0.5,30.0,42,30,0.1189422607421875,2.0,12.0,6.0,False
injected,0.5,30.0,42,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,42,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,42,0,,,,,True
injected,0.5,30.0,43,30,0.1050567626953125,3.0,11.0,5.0,False
injected,0.5,30.0,43,60,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,43,120,0.09462356567382812,3.0,14.0,7.0,False
injected_any,0.5,30.0,43,0,,,,,False
injected,0.5,30.0,44,30,0.0384063720703125,4.0,12.0,4.0,False
injected,0.5,30.0,44,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,44,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,44,0,,,,,True
injected,0.5,30.0,45,30,0.09462356567382812,3.0,14.0,7.0,False
injected,0.5,30.0,45,60,0.06690025329589844,3.0,15.0,7.0,False
injected,0.5,30.0,45,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,45,0,,,,,False
injected,0.5,30.0,46,30,0.1189422607421875,2.0,12.0,6.0,False
injected,0.5,30.0,46,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,46,120,0.06690025329589844,3.0,15.0,7.0,False
injected_any,0.5,30.0,46,0,,,,,False
injected,0.5,30.0,47,30,0.0384063720703125,4.0,12.0,4.0,False
injected,0.5,30.0,47,60,0.0245208740234375,3.0,13.0,4.0,False
injected,0.5,30.0,47,120,0.05923461914062499,3.0,11.0,4.0,False
injected_any,0.5,30.0,47,0,,,,,False
injected,0.5,30.0,48,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,48,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,48,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,48,0,,,,,False
injected,0.5,30.0,49,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,49,60,0.0037689208984375,3.0,15.0,3.0,True
injected,0.5,30.0,49,120,0.0063629150390625,3.0,14.0,3.0,True
injected_any,0.5,30.0,49,0,,,,,True
injected,0.5,30.0,50,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,50,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,50,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,50,0,,,,,False
injected,0.5,30.0,51,30,0.1189422607421875,2.0,12.0,6.0,False
injected,0.5,30.0,51,60,0.09462356567382812,3.0,14.0,7.0,False
injected,0.5,30.0,51,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,51,0,,,,,False
injected,0.5,30.0,52,30,0.1661529541015625,2.0,11.0,6.0,False
injected,0.5,30.0,52,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,52,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,52,0,,,,,True
injected,0.5,30.0,53,30,0.0384063720703125,3.0,12.0,4.0,False
injected,0.5,30.0,53,60,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,53,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,53,0,,,,,False
injected,0.5,30.0,54,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,54,60,0.19165515899658203,3.0,13.0,8.0,False
injected,0.5,30.0,54,120,0.13158798217773438,3.0,13.0,7.0,False
injected_any,0.5,30.0,54,0,,,,,False
injected,0.5,30.0,55,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,55,60,0.0063629150390625,3.0,14.0,3.0,True
injected,0.5,30.0,55,120,0.0106353759765625,3.0,13.0,3.0,True
injected_any,0.5,30.0,55,0,,,,,True
injected,0.5,30.0,56,30,0.0717315673828125,4.0,12.0,5.0,False
injected,0.5,30.0,56,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,56,120,0.08353424072265625,3.0,13.0,6.0,False
injected_any,0.5,30.0,56,0,,,,,False
injected,0.5,30.0,57,30,0.0717315673828125,4.0,12.0,5.0,False
injected,0.5,30.0,57,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,57,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,57,0,,,,,True
injected,0.5,30.0,58,30,0.1189422607421875,4.0,12.0,6.0,False
injected,0.5,30.0,58,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,58,120,0.048126220703125,3.0,13.0,5.0,False
injected_any,0.5,30.0,58,0,,,,,False
injected,0.5,30.0,59,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,59,60,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,59,120,0.048126220703125,3.0,13.0,5.0,False
injected_any,0.5,30.0,59,0,,,,,False
injected,0.5,30.0,60,30,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,60,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,60,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,60,0,,,,,False
injected,0.5,30.0,61,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,61,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,61,120,0.06690025329589844,3.0,15.0,7.0,False
injected_any,0.5,30.0,61,0,,,,,False
injected,0.5,30.0,62,30,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,62,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,62,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,62,0,,,,,False
injected,0.5,30.0,63,30,0.048126220703125,4.0,13.0,5.0,False
injected,0.5,30.0,63,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,63,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,63,0,,,,,True
injected,0.5,30.0,64,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,64,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,64,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,64,0,,,,,False
injected,0.5,30.0,65,30,0.0384063720703125,3.0,12.0,4.0,False
injected,0.5,30.0,65,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,65,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,65,0,,,,,True
injected,0.5,30.0,66,30,0.05923461914062499,3.0,11.0,4.0,False
injected,0.5,30.0,66,60,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,66,120,0.1189422607421875,2.0,12.0,6.0,False
injected_any,0.5,30.0,66,0,,,,,False
injected,0.5,30.0,67,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,67,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,67,120,0.08353424072265625,3.0,13.0,6.0,False
injected_any,0.5,30.0,67,0,,,,,False
injected,0.5,30.0,68,30,0.0317840576171875,4.0,14.0,5.0,False
injected,0.5,30.0,68,60,0.00845026969909668,3.0,17.0,5.0,True
injected,0.5,30.0,68,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,68,0,,,,,True
injected,0.5,30.0,69,30,0.0317840576171875,4.0,14.0,5.0,False
injected,0.5,30.0,69,60,0.005908966064453125,3.0,16.0,4.0,True
injected,0.5,30.0,69,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,69,0,,,,,True
injected,0.5,30.0,70,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,70,60,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,70,120,0.0384063720703125,3.0,12.0,4.0,False
injected_any,0.5,30.0,70,0,,,,,False
injected,0.5,30.0,71,30,0.0384063720703125,3.0,12.0,4.0,False
injected,0.5,30.0,71,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,71,120,0.08353424072265625,3.0,13.0,6.0,False
injected_any,0.5,30.0,71,0,,,,,False
injected,0.5,30.0,72,30,0.05923461914062499,3.0,11.0,4.0,False
injected,0.5,30.0,72,60,0.0717315673828125,2.0,12.0,5.0,False
injected,0.5,30.0,72,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,72,0,,,,,False
injected,0.5,30.0,73,30,0.0384063720703125,4.0,12.0,4.0,False
injected,0.5,30.0,73,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,73,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,73,0,,,,,True
injected,0.5,30.0,74,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,74,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,74,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,74,0,,,,,True
injected,0.5,30.0,75,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,75,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,75,120,0.048126220703125,3.0,13.0,5.0,False
injected_any,0.5,30.0,75,0,,,,,False
injected,0.5,30.0,76,30,0.08978271484375,3.0,10.0,4.0,False
injected,0.5,30.0,76,60,0.13158798217773438,3.0,13.0,7.0,False
injected,0.5,30.0,76,120,0.19165515899658203,3.0,13.0,8.0,False
injected_any,0.5,30.0,76,0,,,,,False
injected,0.5,30.0,77,30,0.0717315673828125,2.0,12.0,5.0,False
injected,0.5,30.0,77,60,0.0022125244140625,3.0,16.0,3.0,True
injected,0.5,30.0,77,120,0.0063629150390625,3.0,14.0,3.0,True
injected_any,0.5,30.0,77,0,,,,,True
injected,0.5,30.0,78,30,0.08353424072265625,3.0,13.0,6.0,False
injected,0.5,30.0,78,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,78,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,78,0,,,,,False
injected,0.5,30.0,79,30,0.05923461914062499,3.0,11.0,4.0,False
injected,0.5,30.0,79,60,0.01544189453125,3.0,14.0,4.0,True
injected,0.5,30.0,79,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,79,0,,,,,True
injected,0.5,30.0,80,30,0.01544189453125,4.0,14.0,4.0,True
injected,0.5,30.0,80,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,80,120,0.057659149169921875,3.0,14.0,6.0,False
injected_any,0.5,30.0,80,0,,,,,True
injected,0.5,30.0,81,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,81,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,81,120,0.01544189453125,3.0,14.0,4.0,True
injected_any,0.5,30.0,81,0,,,,,True
injected,0.5,30.0,82,30,0.06690025329589844,4.0,15.0,7.0,False
injected,0.5,30.0,82,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,82,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,82,0,,,,,False
injected,0.5,30.0,83,30,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,83,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,83,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,83,0,,,,,True
injected,0.5,30.0,84,30,0.0245208740234375,4.0,13.0,4.0,False
injected,0.5,30.0,84,60,0.00960540771484375,3.0,15.0,4.0,True
injected,0.5,30.0,84,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,84,0,,,,,True
injected,0.5,30.0,85,30,0.13158798217773438,3.0,13.0,7.0,False
injected,0.5,30.0,85,60,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,85,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,85,0,,,,,False
injected,0.5,30.0,86,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,86,60,0.0037689208984375,3.0,15.0,3.0,True
injected,0.5,30.0,86,120,0.0063629150390625,3.0,14.0,3.0,True
injected_any,0.5,30.0,86,0,,,,,True
injected,0.5,30.0,87,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,87,60,0.026239395141601562,3.0,16.0,6.0,False
injected,0.5,30.0,87,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,87,0,,,,,False
injected,0.5,30.0,88,30,0.1189422607421875,3.0,12.0,6.0,False
injected,0.5,30.0,88,60,0.01734483242034912,3.0,17.0,6.0,False
injected,0.5,30.0,88,120,0.026239395141601562,3.0,16.0,6.0,False
injected_any,0.5,30.0,88,0,,,,,False
injected,0.5,30.0,89,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,89,60,0.00845026969909668,3.0,17.0,5.0,True
injected,0.5,30.0,89,120,0.020694732666015625,3.0,15.0,5.0,False
injected_any,0.5,30.0,89,0,,,,,True
injected,0.5,30.0,90,30,0.1189422607421875,2.0,12.0,6.0,False
injected,0.5,30.0,90,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,90,120,0.00960540771484375,3.0,15.0,4.0,True
injected_any,0.5,30.0,90,0,,,,,True
injected,0.5,30.0,91,30,0.08353424072265625,4.0,13.0,6.0,False
injected,0.5,30.0,91,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,91,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,91,0,,,,,True
injected,0.5,30.0,92,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,92,60,0.020694732666015625,3.0,15.0,5.0,False
injected,0.5,30.0,92,120,0.0317840576171875,3.0,14.0,5.0,False
injected_any,0.5,30.0,92,0,,,,,False
injected,0.5,30.0,93,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,93,60,0.057659149169921875,3.0,14.0,6.0,False
injected,0.5,30.0,93,120,0.09462356567382812,3.0,14.0,7.0,False
injected_any,0.5,30.0,93,0,,,,,False
injected,0.5,30.0,94,30,0.1050567626953125,2.0,11.0,5.0,False
injected,0.5,30.0,94,60,0.017578125,3.0,12.0,3.0,False
injected,0.5,30.0,94,120,0.0106353759765625,3.0,13.0,3.0,True
injected_any,0.5,30.0,94,0,,,,,True
injected,0.5,30.0,95,30,0.048126220703125,3.0,13.0,5.0,False
injected,0.5,30.0,95,60,0.0245208740234375,3.0,13.0,4.0,False
injected,0.5,30.0,95,120,0.0245208740234375,3.0,13.0,4.0,False
injected_any,0.5,30.0,95,0,,,,,False
injected,0.5,30.0,96,30,0.0717315673828125,3.0,12.0,5.0,False
injected,0.5,30.0,96,60,0.013301849365234375,3.0,16.0,5.0,True
injected,0.5,30.0,96,120,0.03917694091796875,3.0,15.0,6.0,False
injected_any,0.5,30.0,96,0,,,,,True
injected,0.5,30.0,97,30,0.0384063720703125,3.0,12.0,4.0,False
injected,0.5,30.0,97,60,0.0317840576171875,3.0,14.0,5.0,False
injected,0.5,30.0,97,120,0.048126220703125,2.0,13.0,5.0,False
injected_any,0.5,30.0,97,0,,,,,False
injected,0.5,30.0,98,30,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,98,60,0.00845026969909668,4.0,17.0,5.0,True
injected,0.5,30.0,98,120,0.01734483242034912,3.0,17.0,6.0,False
injected_any,0.5,30.0,98,0,,,,,True
injected,0.5,30.0,99,30,0.13158798217773438,3.0,13.0,7.0,False
injected,0.5,30.0,99,60,0.03917694091796875,3.0,15.0,6.0,False
injected,0.5,30.0,99,120,0.048126220703125,3.0,13.0,5.0,False
