mode,effect_sd,lag_min,seed,horizon_min,p_value,positive_folds,post_only,pre_only,pass_bonferroni
injected,1.5,15.0,1,120,0.0002675263676792383,4.0,26.0,6.0,True
injected_any,1.5,15.0,1,0,,,,,True
injected,1.5,15.0,2,30,1.5881393422567669e-15,4.0,58.0,2.0,True
injected,1.5,15.0,2,60,3.644215388343141e-07,4.0,45.0,9.0,True
injected,1.5,15.0,2,120,9.553821291774511e-05,4.0,30.0,7.0,True
injected_any,1.5,15.0,2,0,,,,,True
injected,1.5,15.0,3,30,4.2370620900733513e-16,4.0,60.0,2.0,True
injected,1.5,15.0,3,60,3.433558868337627e-07,4.0,43.0,8.0,True
injected,1.5,15.0,3,120,0.003213288047845708,4.0,29.0,11.0,True
injected_any,1.5,15.0,3,0,,,,,True
injected,1.5,15.0,4,30,5.816744655384731e-17,4.0,63.0,2.0,True
injected,1.5,15.0,4,60,2.202968119036086e-08,4.0,41.0,5.0,True
injected,1.5,15.0,4,120,0.001966586511116475,4.0,27.0,9.0,True
injected_any,1.5,15.0,4,0,,,,,True
injected,1.5,15.0,5,30,4.524158825347513e-15,4.0,60.0,3.0,True
injected,1.5,15.0,5,60,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,15.0,5,120,0.005336920265108347,4.0,23.0,8.0,True
injected_any,1.5,15.0,5,0,,,,,True
injected,1.5,15.0,6,30,7.097669891056868e-14,4.0,62.0,5.0,True
injected,1.5,15.0,6,60,6.92167748672645e-08,4.0,46.0,8.0,True
injected,1.5,15.0,6,120,0.00045611709356307983,4.0,23.0,5.0,True
injected_any,1.5,15.0,6,0,,,,,True
injected,1.5,15.0,7,30,8.62461144168769e-15,4.0,59.0,3.0,True
injected,1.5,15.0,7,60,9.823268882769298e-07,4.0,41.0,8.0,True
injected,1.5,15.0,7,120,5.808350397273898e-05,4.0,31.0,7.0,True
injected_any,1.5,15.0,7,0,,,,,True
injected,1.5,15.0,8,30,1.0417719204652842e-14,4.0,62.0,4.0,True
injected,1.5,15.0,8,60,6.92167748672645e-08,4.0,46.0,8.0,True
injected,1.5,15.0,8,120,0.0001620317343622446,4.0,27.0,6.0,True
injected_any,1.5,15.0,8,0,,,,,True
injected,1.5,15.0,9,30,1.0408340855860843e-16,4.0,58.0,1.0,True
injected,1.5,15.0,9,60,2.0015980872756245e-08,4.0,46.0,7.0,True
injected,1.5,15.0,9,120,8.999556303024292e-05,4.0,24.0,4.0,True
injected_any,1.5,15.0,9,0,,,,,True
injected,1.5,15.0,10,30,1.9593322190397666e-14,4.0,61.0,4.0,True
injected,1.5,15.0,10,60,2.1681915685078934e-07,4.0,46.0,9.0,True
injected,1.5,15.0,10,120,0.001966586511116475,4.0,27.0,9.0,True
injected_any,1.5,15.0,10,0,,,,,True
injected,1.5,15.0,11,30,2.936995265045983e-15,4.0,64.0,4.0,True
injected,1.5,15.0,11,60,2.8638826421456542e-08,4.0,43.0,6.0,True
injected,1.5,15.0,11,120,1.7940998077392578e-05,4.0,22.0,2.0,True
injected_any,1.5,15.0,11,0,,,,,True
injected,1.5,15.0,12,30,3.681522317902641e-14,4.0,60.0,4.0,True
injected,1.5,15.0,12,60,6.227257073054826e-07,4.0,46.0,10.0,True
injected,1.5,15.0,12,120,0.0010512007866054773,4.0,25.0,7.0,True
injected_any,1.5,15.0,12,0,,,,,True
injected,1.5,15.0,13,30,1.9593322190397666e-14,4.0,61.0,4.0,True
injected,1.5,15.0,13,60,1.1841756886177279e-07,4.0,45.0,8.0,True
injected,1.5,15.0,13,120,1.697661355137825e-05,4.0,27.0,4.0,True
injected_any,1.5,15.0,13,0,,,,,True
injected,1.5,15.0,14,30,2.482325163564308e-12,4.0,59.0,6.0,True
injected,1.5,15.0,14,60,2.8070500466270687e-06,4.0,41.0,9.0,True
injected,1.5,15.0,14,120,0.0002541302237659693,4.0,28.0,7.0,True
injected_any,1.5,15.0,14,0,,,,,True
injected,1.5,15.0,15,30,1.5543122344752192e-15,4.0,54.0,1.0,True
injected,1.5,15.0,15,60,9.15771636300633e-07,4.0,39.0,7.0,True
injected,1.5,15.0,15,120,0.0004106976557523012,4.0,27.0,7.0,True
injected_any,1.5,15.0,15,0,,,,,True
injected,1.5,15.0,16,30,1.9593322190397666e-14,4.0,61.0,4.0,True
injected,1.5,15.0,16,60,1.0157972680224783e-06,4.0,47.0,11.0,True
injected,1.5,15.0,16,120,3.480084706097841e-05,4.0,30.0,6.0,True
injected_any,1.5,15.0,16,0,,,,,True
injected,1.5,15.0,17,30,2.688821387764051e-17,4.0,60.0,1.0,True
injected,1.5,15.0,17,60,6.543793062974146e-09,4.0,48.0,7.0,True
injected,1.5,15.0,17,120,0.00045611709356307983,4.0,23.0,5.0,True
injected_any,1.5,15.0,17,0,,,,,True
injected,1.5,15.0,18,30,4.2370620900733513e-16,4.0,60.0,2.0,True
injected,1.5,15.0,18,60,3.79857922894189e-09,4.0,44.0,5.0,True
injected,1.5,15.0,18,120,3.480084706097841e-05,4.0,30.0,6.0,True
injected_any,1.5,15.0,18,0,,,,,True
injected,1.5,15.0,19,30,2.427472285682075e-13,4.0,57.0,4.0,True
injected,1.5,15.0,19,60,9.161814418234826e-09,4.0,45.0,6.0,True
injected,1.5,15.0,19,120,1.2780074030160904e-06,4.0,29.0,3.0,True
injected_any,1.5,15.0,19,0,,,,,True
injected,1.5,15.0,20,30,2.3714212017689196e-15,4.0,61.0,3.0,True
injected,1.5,15.0,20,60,1.7943958064758903e-05,4.0,41.0,11.0,True
injected,1.5,15.0,20,120,0.036475694258115254,4.0,25.0,13.0,False
injected_any,1.5,15.0,20,0,,,,,True
injected,1.5,15.0,21,30,1.2421162189080182e-15,4.0,62.0,3.0,True
injected,1.5,15.0,21,60,1.285786024041169e-07,4.0,47.0,9.0,True
injected,1.5,15.0,21,120,9.609758853912354e-05,4.0,26.0,5.0,True
injected_any,1.5,15.0,21,0,,,,,True
injected,1.5,15.0,22,30,6.660654380404268e-14,4.0,65.0,6.0,True
injected,1.5,15.0,22,60,1.5079760423211688e-06,4.0,50.0,13.0,True
injected,1.5,15.0,22,120,1.7327256500720978e-06,4.0,31.0,4.0,True
injected_any,1.5,15.0,22,0,,,,,True
injected,1.5,15.0,23,30,6.501418327309327e-16,4.0,63.0,3.0,True
injected,1.5,15.0,23,60,3.618587618708512e-07,4.0,53.0,13.0,True
injected,1.5,15.0,23,120,7.618218660354614e-06,4.0,26.0,3.0,True
injected_any,1.5,15.0,23,0,,,,,True
injected,1.5,15.0,24,30,1.1299294833122532e-13,4.0,55.0,3.0,True
injected,1.5,15.0,24,60,1.7943958064758903e-05,4.0,41.0,11.0,True
injected,1.5,15.0,24,120,0.0009391127387061716,4.0,27.0,8.0,True
injected_any,1.5,15.0,24,0,,,,,True
injected,1.5,15.0,25,30,1.1281123604711674e-16,4.0,62.0,2.0,True
injected,1.5,15.0,25,60,6.840242150474297e-09,4.0,43.0,5.0,True
injected,1.5,15.0,25,120,0.0009391127387061716,4.0,27.0,8.0,True
injected_any,1.5,15.0,25,0,,,,,True
injected,1.5,15.0,26,30,1.2958796362372293e-13,4.0,58.0,4.0,True
injected,1.5,15.0,26,60,1.505795481455963e-05,4.0,45.0,13.0,True
injected,1.5,15.0,26,120,0.008336923900060357,4.0,25.0,10.0,True
injected_any,1.5,15.0,26,0,,,,,True
injected,1.5,15.0,27,30,1.7775155804720943e-16,4.0,65.0,3.0,True
injected,1.5,15.0,27,60,3.756521548547997e-07,4.0,47.0,10.0,True
injected,1.5,15.0,27,120,0.003816039301455021,4.0,27.0,10.0,True
injected_any,1.5,15.0,27,0,,,,,True
injected,1.5,15.0,28,30,1.2421162189080182e-15,4.0,62.0,3.0,True
injected,1.5,15.0,28,60,6.208141130892297e-07,4.0,48.0,11.0,True
injected,1.5,15.0,28,120,0.004065029323101044,4.0,22.0,7.0,True
injected_any,1.5,15.0,28,0,,,,,True
injected,1.5,15.0,29,30,8.62461144168769e-15,4.0,59.0,3.0,True
injected,1.5,15.0,29,60,3.7806404911983754e-07,4.0,49.0,11.0,True
injected,1.5,15.0,29,120,0.0026114396750926976,4.0,23.0,7.0,True
injected_any,1.5,15.0,29,0,,,,,True
injected,1.5,15.0,30,30,5.2909066017292616e-17,4.0,59.0,1.0,True
injected,1.5,15.0,30,60,3.756521548547997e-07,4.0,47.0,10.0,True
injected,1.5,15.0,30,120,0.0002541302237659693,4.0,28.0,7.0,True
injected_any,1.5,15.0,30,0,,,,,True
injected,1.5,15.0,31,30,2.1868357819032624e-16,4.0,61.0,2.0,True
injected,1.5,15.0,31,60,1.6218702825199216e-08,4.0,44.0,6.0,True
injected,1.5,15.0,31,120,1.4901161193847656e-06,4.0,23.0,1.0,True
injected_any,1.5,15.0,31,0,,,,,True
injected,1.5,15.0,32,30,2.1868357819032624e-16,4.0,61.0,2.0,True
injected,1.5,15.0,32,60,2.104926011270436e-09,4.0,45.0,5.0,True
injected,1.5,15.0,32,120,5.808350397273898e-05,4.0,31.0,7.0,True
injected_any,1.5,15.0,32,0,,,,,True
injected,1.5,15.0,33,30,1.1281123604711674e-16,4.0,62.0,2.0,True
injected,1.5,15.0,33,60,1.0286322577601759e-06,4.0,45.0,10.0,True
injected,1.5,15.0,33,120,0.0006593635771423578,4.0,26.0,7.0,True
injected_any,1.5,15.0,33,0,,,,,True
injected,1.5,15.0,34,30,1.5443104694340404e-17,4.0,65.0,2.0,True
injected,1.5,15.0,34,60,2.9026612224924975e-09,4.0,47.0,6.0,True
injected,1.5,15.0,34,120,1.372024416923523e-05,4.0,25.0,3.0,True
injected_any,1.5,15.0,34,0,,,,,True
injected,1.5,15.0,35,30,4.2370620900733513e-16,4.0,60.0,2.0,True
injected,1.5,15.0,35,60,6.057628709754681e-08,4.0,44.0,7.0,True
injected,1.5,15.0,35,120,5.808350397273898e-05,4.0,31.0,7.0,True
injected_any,1.5,15.0,35,0,,,,,True
injected,1.5,15.0,36,30,4.2771342023684156e-14,4.0,53.0,2.0,True
injected,1.5,15.0,36,60,7.687045098236922e-06,4.0,37.0,8.0,True
injected,1.5,15.0,36,120,0.0012816039961762726,4.0,28.0,9.0,True
injected_any,1.5,15.0,36,0,,,,,True
injected,1.5,15.0,37,30,1.5543122344752192e-15,4.0,54.0,1.0,True
injected,1.5,15.0,37,60,3.920786184608005e-07,4.0,36.0,5.0,True
injected,1.5,15.0,37,120,0.010030803503468633,4.0,23.0,9.0,True
injected_any,1.5,15.0,37,0,,,,,True
injected,1.5,15.0,38,30,8.62461144168769e-15,4.0,59.0,3.0,True
injected,1.5,15.0,38,60,1.0188849306480563e-06,4.0,43.0,9.0,True
injected,1.5,15.0,38,120,0.00015627557877451181,4.0,29.0,7.0,True
injected_any,1.5,15.0,38,0,,,,,True
injected,1.5,15.0,39,30,2.1868357819032624e-16,4.0,61.0,2.0,True
injected,1.5,15.0,39,60,9.161814418234826e-09,4.0,45.0,6.0,True
injected,1.5,15.0,39,120,0.0004106976557523012,4.0,27.0,7.0,True
injected_any,1.5,15.0,39,0,,,,,True
injected,1.5,15.0,40,30,3.8255314714630284e-14,4.0,63.0,5.0,True
injected,1.5,15.0,40,60,6.227257073054826e-07,4.0,46.0,10.0,True
injected,1.5,15.0,40,120,0.0005966214812360704,4.0,28.0,8.0,True
injected_any,1.5,15.0,40,0,,,,,True
injected,1.5,15.0,41,30,8.62461144168769e-15,4.0,59.0,3.0,True
injected,1.5,15.0,41,60,6.057628709754681e-08,4.0,44.0,7.0,True
injected,1.5,15.0,41,120,0.00016245711594820025,4.0,25.0,5.0,True
injected_any,1.5,15.0,41,0,,,,,True
injected,1.5,15.0,42,30,8.62461144168769e-15,4.0,59.0,3.0,True
injected,1.5,15.0,42,60,1.0286322577601759e-06,4.0,45.0,10.0,True
injected,1.5,15.0,42,120,0.0007252455070556607,4.0,31.0,10.0,True
injected_any,1.5,15.0,42,0,,,,,True
injected,1.5,15.0,43,30,3.0721952759549254e-15,4.0,57.0,2.0,True
injected,1.5,15.0,43,60,8.180620625353185e-07,4.0,37.0,6.0,True
injected,1.5,15.0,43,120,0.0002730563282966614,4.0,24.0,5.0,True
injected_any,1.5,15.0,43,0,,,,,True
injected,1.5,15.0,44,30,1.2958796362372293e-13,4.0,58.0,4.0,True
injected,1.5,15.0,44,60,4.531635958482383e-06,4.0,42.0,10.0,True
injected,1.5,15.0,44,120,0.014724686741828918,4.0,22.0,9.0,True
injected_any,1.5,15.0,44,0,,,,,True
injected,1.5,15.0,45,30,8.205242041370298e-16,4.0,59.0,2.0,True
injected,1.5,15.0,45,60,9.823268882769298e-07,4.0,41.0,8.0,True
injected,1.5,15.0,45,120,0.0010512007866054773,4.0,25.0,7.0,True
injected_any,1.5,15.0,45,0,,,,,True
injected,1.5,15.0,46,30,6.501418327309327e-16,4.0,63.0,3.0,True
injected,1.5,15.0,46,60,3.7806404911983754e-07,4.0,49.0,11.0,True
injected,1.5,15.0,46,120,0.00016245711594820025,4.0,25.0,5.0,True
injected_any,1.5,15.0,46,0,,,,,True
injected,1.5,15.0,47,30,4.2370620900733513e-16,4.0,60.0,2.0,True
injected,1.5,15.0,47,60,1.0188849306480563e-06,4.0,43.0,9.0,True
injected,1.5,15.0,47,120,0.0011107168866146822,4.0,30.0,10.0,True
injected_any,1.5,15.0,47,0,,,,,True
injected,1.5,15.0,48,30,1.9593322190397666e-14,4.0,61.0,4.0,True
injected,1.5,15.0,48,60,3.7806404911983754e-07,4.0,49.0,11.0,True
injected,1.5,15.0,48,120,0.0010512007866054773,4.0,25.0,7.0,True
injected_any,1.5,15.0,48,0,,,,,True
injected,1.5,15.0,49,30,2.2367649182494787e-13,4.0,63.0,6.0,True
injected,1.5,15.0,49,60,8.081907283078588e-08,4.0,50.0,10.0,True
injected,1.5,15.0,49,120,0.0029940602835267787,4.0,26.0,9.0,True
injected_any,1.5,15.0,49,0,,,,,True
injected,1.5,30.0,0,30,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,30.0,0,60,0.0013336311914299013,4.0,39.0,16.0,True
injected,1.5,30.0,0,120,0.0029623061418533325,4.0,21.0,6.0,True
injected_any,1.5,30.0,0,0,,,,,True
injected,1.5,30.0,1,30,2.0015980872756245e-08,4.0,46.0,7.0,True
injected,1.5,30.0,1,60,0.001900827204874389,4.0,35.0,14.0,True
injected,1.5,30.0,1,120,0.035377772990614176,3.0,21.0,10.0,False
injected_any,1.5,30.0,1,0,,,,,True
injected,1.5,30.0,2,30,1.6218702825199216e-08,4.0,44.0,6.0,True
injected,1.5,30.0,2,60,0.002757600742750555,4.0,34.0,14.0,True
injected,1.5,30.0,2,120,0.011851351235236507,4.0,27.0,12.0,True
injected_any,1.5,30.0,2,0,,,,,True
injected,1.5,30.0,3,30,4.6674415443703765e-09,4.0,41.0,4.0,True
injected,1.5,30.0,3,60,0.006641640781122505,4.0,33.0,15.0,True
injected,1.5,30.0,3,120,0.1279375397716649,2.0,23.0,15.0,False
injected_any,1.5,30.0,3,0,,,,,True
injected,1.5,30.0,4,30,1.049338713698944e-07,4.0,43.0,7.0,True
injected,1.5,30.0,4,60,0.00013576961714534266,4.0,33.0,9.0,True
injected,1.5,30.0,4,120,0.008294501687487355,4.0,28.0,12.0,True
injected_any,1.5,30.0,4,0,,,,,True
injected,1.5,30.0,5,30,1.6218702825199216e-08,4.0,44.0,6.0,True
injected,1.5,30.0,5,60,0.006330167901207107,4.0,36.0,17.0,True
injected,1.5,30.0,5,120,0.087732624495402,4.0,22.0,13.0,False
injected_any,1.5,30.0,5,0,,,,,True
injected,1.5,30.0,6,30,1.1841756886177279e-07,4.0,45.0,8.0,True
injected,1.5,30.0,6,60,0.0010440536669982239,4.0,35.0,13.0,True
injected,1.5,30.0,6,120,0.020479795755818493,3.0,24.0,11.0,False
injected_any,1.5,30.0,6,0,,,,,True
injected,1.5,30.0,7,30,3.120204219442258e-07,4.0,41.0,7.0,True
injected,1.5,30.0,7,60,0.001828883413963922,4.0,32.0,12.0,True
injected,1.5,30.0,7,120,0.015769748676575546,4.0,29.0,14.0,True
injected_any,1.5,30.0,7,0,,,,,True
injected,1.5,30.0,8,30,1.285786024041169e-07,4.0,47.0,9.0,True
injected,1.5,30.0,8,60,0.002757600742750555,4.0,34.0,14.0,True
injected,1.5,30.0,8,120,0.012153255054727197,4.0,24.0,10.0,True
injected_any,1.5,30.0,8,0,,,,,True
injected,1.5,30.0,9,30,1.2289888218219858e-08,4.0,42.0,5.0,True
injected,1.5,30.0,9,60,0.0003030533156334059,4.0,33.0,10.0,True
injected,1.5,30.0,9,120,0.005336920265108347,4.0,23.0,8.0,True
injected_any,1.5,30.0,9,0,,,,,True
injected,1.5,30.0,10,30,2.1681915685078934e-07,4.0,46.0,9.0,True
injected,1.5,30.0,10,60,0.002757600742750555,4.0,34.0,14.0,True
injected,1.5,30.0,10,120,0.025051229866221547,3.0,22.0,10.0,False
injected_any,1.5,30.0,10,0,,,,,True
injected,1.5,30.0,11,30,2.0015980872756245e-08,4.0,46.0,7.0,True
injected,1.5,30.0,11,60,0.00013576961714534266,4.0,33.0,9.0,True
injected,1.5,30.0,11,120,0.01205977238714695,4.0,21.0,8.0,True
injected_any,1.5,30.0,11,0,,,,,True
injected,1.5,30.0,12,30,1.0286322577601759e-06,4.0,45.0,10.0,True
injected,1.5,30.0,12,60,0.0005442691032371271,4.0,35.0,12.0,True
injected,1.5,30.0,12,120,0.014408359827939423,4.0,25.0,11.0,True
injected_any,1.5,30.0,12,0,,,,,True
injected,1.5,30.0,13,30,2.0015980872756245e-08,4.0,46.0,7.0,True
injected,1.5,30.0,13,60,0.00035863483669729146,4.0,36.0,12.0,True
injected,1.5,30.0,13,120,0.0009391127387061716,4.0,27.0,8.0,True
injected_any,1.5,30.0,13,0,,,,,True
injected,1.5,30.0,14,30,1.1841756886177279e-07,4.0,45.0,8.0,True
injected,1.5,30.0,14,60,0.0027007863272956456,4.0,31.0,12.0,True
injected,1.5,30.0,14,120,0.003816039301455021,4.0,27.0,10.0,True
injected_any,1.5,30.0,14,0,,,,,True
injected,1.5,30.0,15,30,1.8122891631833227e-07,4.0,42.0,7.0,True
injected,1.5,30.0,15,60,0.0014675278216600418,4.0,26.0,8.0,True
injected,1.5,30.0,15,120,0.010030803503468633,3.0,23.0,9.0,True
injected_any,1.5,30.0,15,0,,,,,True
injected,1.5,30.0,16,30,1.0286322577601759e-06,4.0,45.0,10.0,True
injected,1.5,30.0,16,60,0.0004681114554259125,4.0,37.0,13.0,True
injected,1.5,30.0,16,120,0.0016889239559532143,4.0,29.0,10.0,True
injected_any,1.5,30.0,16,0,,,,,True
injected,1.5,30.0,17,30,2.104926011270436e-09,4.0,45.0,5.0,True
injected,1.5,30.0,17,60,0.0008207456704241167,4.0,34.0,12.0,True
injected,1.5,30.0,17,120,0.0067654934246093035,4.0,24.0,9.0,True
injected_any,1.5,30.0,17,0,,,,,True
injected,1.5,30.0,18,30,2.8638826421456542e-08,4.0,43.0,6.0,True
injected,1.5,30.0,18,60,4.9244392464231617e-05,4.0,37.0,10.0,True
injected,1.5,30.0,18,120,0.0004106976557523012,4.0,27.0,7.0,True
injected_any,1.5,30.0,18,0,,,,,True
injected,1.5,30.0,19,30,8.858493316665772e-08,4.0,41.0,6.0,True
injected,1.5,30.0,19,60,0.00023487865900406746,4.0,37.0,12.0,True
injected,1.5,30.0,19,120,0.0007154531776905061,4.0,24.0,6.0,True
injected_any,1.5,30.0,19,0,,,,,True
injected,1.5,30.0,20,30,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,30.0,20,60,0.010647057070693577,4.0,33.0,16.0,True
injected,1.5,30.0,20,120,0.17444443972453882,4.0,24.0,17.0,False
injected_any,1.5,30.0,20,0,,,,,True
injected,1.5,30.0,21,30,1.145932104762437e-08,4.0,47.0,7.0,True
injected,1.5,30.0,21,60,0.0004681114554259125,4.0,37.0,13.0,True
injected,1.5,30.0,21,120,0.005336920265108347,4.0,23.0,8.0,True
injected_any,1.5,30.0,21,0,,,,,True
injected,1.5,30.0,22,30,3.5347437712728393e-06,4.0,50.0,14.0,True
injected,1.5,30.0,22,60,0.00043089112027106327,4.0,42.0,16.0,True
injected,1.5,30.0,22,120,0.0016634464263916016,4.0,24.0,7.0,True
injected_any,1.5,30.0,22,0,,,,,True
injected,1.5,30.0,23,30,1.285786024041169e-07,4.0,47.0,9.0,True
injected,1.5,30.0,23,60,0.0006317797362177315,4.0,41.0,16.0,True
injected,1.5,30.0,23,120,0.004065029323101044,4.0,22.0,7.0,True
injected_any,1.5,30.0,23,0,,,,,True
injected,1.5,30.0,24,30,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,30.0,24,60,0.006330167901207107,4.0,36.0,17.0,True
injected,1.5,30.0,24,120,0.010030803503468633,4.0,23.0,9.0,True
injected_any,1.5,30.0,24,0,,,,,True
injected,1.5,30.0,25,30,9.11417247229096e-10,4.0,49.0,6.0,True
injected,1.5,30.0,25,60,0.0005442691032371271,4.0,35.0,12.0,True
injected,1.5,30.0,25,120,0.020479795755818493,4.0,24.0,11.0,False
injected_any,1.5,30.0,25,0,,,,,True
injected,1.5,30.0,26,30,1.0188849306480563e-06,4.0,43.0,9.0,True
injected,1.5,30.0,26,60,0.013504158826861179,4.0,35.0,18.0,True
injected,1.5,30.0,26,120,0.02351551371975802,4.0,25.0,12.0,False
injected_any,1.5,30.0,26,0,,,,,True
injected,1.5,30.0,27,30,2.6324160511126404e-08,4.0,50.0,9.0,True
injected,1.5,30.0,27,60,0.00023487865900406746,4.0,37.0,12.0,True
injected,1.5,30.0,27,120,0.016776219839812256,4.0,26.0,12.0,False
injected_any,1.5,30.0,27,0,,,,,True
injected,1.5,30.0,28,30,3.486905075789082e-08,4.0,45.0,7.0,True
injected,1.5,30.0,28,60,0.002757600742750555,4.0,34.0,14.0,True
injected,1.5,30.0,28,120,0.06072474247775972,3.0,22.0,12.0,False
injected_any,1.5,30.0,28,0,,,,,True
injected,1.5,30.0,29,30,6.057628709754681e-08,4.0,44.0,7.0,True
injected,1.5,30.0,29,60,0.001900827204874389,4.0,35.0,14.0,True
injected,1.5,30.0,29,120,0.04357927665114403,3.0,19.0,9.0,False
injected_any,1.5,30.0,29,0,,,,,True
injected,1.5,30.0,30,30,5.0437410692438795e-08,4.0,42.0,6.0,True
injected,1.5,30.0,30,60,0.00031052172811385503,4.0,38.0,13.0,True
injected,1.5,30.0,30,120,0.0029940602835267787,4.0,26.0,9.0,True
injected_any,1.5,30.0,30,0,,,,,True
injected,1.5,30.0,31,30,6.057628709754681e-08,4.0,44.0,7.0,True
injected,1.5,30.0,31,60,8.507758730047499e-05,4.0,34.0,9.0,True
injected,1.5,30.0,31,120,0.0004552602767944336,4.0,21.0,4.0,True
injected_any,1.5,30.0,31,0,,,,,True
injected,1.5,30.0,32,30,2.104926011270436e-09,4.0,45.0,5.0,True
injected,1.5,30.0,32,60,0.0001111224813108436,4.0,37.0,11.0,True
injected,1.5,30.0,32,120,0.0012816039961762726,4.0,28.0,9.0,True
injected_any,1.5,30.0,32,0,,,,,True
injected,1.5,30.0,33,30,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,30.0,33,60,0.001900827204874389,4.0,35.0,14.0,True
injected,1.5,30.0,33,120,0.032622667611576624,4.0,24.0,12.0,False
injected_any,1.5,30.0,33,0,,,,,True
injected,1.5,30.0,34,30,9.161814418234826e-09,4.0,45.0,6.0,True
injected,1.5,30.0,34,60,4.9244392464231617e-05,4.0,37.0,10.0,True
injected,1.5,30.0,34,120,0.0026114396750926976,4.0,23.0,7.0,True
injected_any,1.5,30.0,34,0,,,,,True
injected,1.5,30.0,35,30,3.79857922894189e-09,4.0,44.0,5.0,True
injected,1.5,30.0,35,60,0.0022669307910945236,4.0,33.0,13.0,True
injected,1.5,30.0,35,120,0.02662595704896376,3.0,26.0,13.0,False
injected_any,1.5,30.0,35,0,,,,,True
injected,1.5,30.0,36,30,1.5514018514295458e-07,4.0,40.0,6.0,True
injected,1.5,30.0,36,60,0.001828883413963922,4.0,32.0,12.0,True
injected,1.5,30.0,36,120,0.006926482630660757,4.0,27.0,11.0,True
injected_any,1.5,30.0,36,0,,,,,True
injected,1.5,30.0,37,30,3.79857922894189e-09,4.0,44.0,5.0,True
injected,1.5,30.0,37,60,0.019993028413026075,4.0,31.0,16.0,False
injected,1.5,30.0,37,120,0.04476553946733476,3.0,23.0,12.0,False
injected_any,1.5,30.0,37,0,,,,,True
injected,1.5,30.0,38,30,1.1841756886177279e-07,4.0,45.0,8.0,True
injected,1.5,30.0,38,60,0.0027007863272956456,4.0,31.0,12.0,True
injected,1.5,30.0,38,120,0.011851351235236507,4.0,27.0,12.0,True
injected_any,1.5,30.0,38,0,,,,,True
injected,1.5,30.0,39,30,1.1841756886177279e-07,4.0,45.0,8.0,True
injected,1.5,30.0,39,60,0.0004681114554259125,4.0,37.0,13.0,True
injected,1.5,30.0,39,120,0.003816039301455021,4.0,27.0,10.0,True
injected_any,1.5,30.0,39,0,,,,,True
injected,1.5,30.0,40,30,2.3440920510209295e-08,4.0,48.0,8.0,True
injected,1.5,30.0,40,60,0.0013010857283610733,4.0,36.0,14.0,True
injected,1.5,30.0,40,120,0.013766577914793743,4.0,28.0,13.0,True
injected_any,1.5,30.0,40,0,,,,,True
injected,1.5,30.0,41,30,3.79857922894189e-09,4.0,44.0,5.0,True
injected,1.5,30.0,41,60,0.0003030533156334059,4.0,33.0,10.0,True
injected,1.5,30.0,41,120,0.004520592745393515,4.0,25.0,9.0,True
injected_any,1.5,30.0,41,0,,,,,True
injected,1.5,30.0,42,30,1.285786024041169e-07,4.0,47.0,9.0,True
injected,1.5,30.0,42,60,0.0022807663732041096,4.0,39.0,17.0,True
injected,1.5,30.0,42,120,0.01923865414210013,4.0,27.0,13.0,False
injected_any,1.5,30.0,42,0,,,,,True
injected,1.5,30.0,43,30,4.327489477873314e-10,4.0,42.0,3.0,True
injected,1.5,30.0,43,60,0.0007252455070556607,4.0,31.0,10.0,True
injected,1.5,30.0,43,120,0.0016634464263916016,4.0,24.0,7.0,True
injected_any,1.5,30.0,43,0,,,,,True
injected,1.5,30.0,44,30,2.0196608696565477e-07,4.0,44.0,8.0,True
injected,1.5,30.0,44,60,0.008047180015637421,4.0,31.0,14.0,True
injected,1.5,30.0,44,120,0.2497799166012556,2.0,20.0,15.0,False
injected_any,1.5,30.0,44,0,,,,,True
injected,1.5,30.0,45,30,2.708884494495578e-07,4.0,39.0,6.0,True
injected,1.5,30.0,45,60,0.010647057070693577,4.0,33.0,16.0,True
injected,1.5,30.0,45,120,0.032622667611576624,4.0,24.0,12.0,False
injected_any,1.5,30.0,45,0,,,,,True
injected,1.5,30.0,46,30,6.104255088068555e-07,4.0,44.0,9.0,True
injected,1.5,30.0,46,60,0.0010950934419460268,4.0,38.0,15.0,True
injected,1.5,30.0,46,120,0.028806336456909776,2.0,23.0,11.0,False
injected_any,1.5,30.0,46,0,,,,,True
injected,1.5,30.0,47,30,6.057628709754681e-08,4.0,44.0,7.0,True
injected,1.5,30.0,47,60,0.0038937181528717613,4.0,36.0,16.0,True
injected,1.5,30.0,47,120,0.02662595704896376,4.0,26.0,13.0,False
injected_any,1.5,30.0,47,0,,,,,True
injected,1.5,30.0,48,30,4.0338047957444445e-08,4.0,47.0,8.0,True
injected,1.5,30.0,48,60,0.0007013442518477575,4.0,36.0,13.0,True
injected,1.5,30.0,48,120,0.010036925959866494,4.0,26.0,11.0,True
injected_any,1.5,30.0,48,0,,,,,True
injected,1.5,30.0,49,30,2.2583095815598147e-07,4.0,48.0,10.0,True
injected,1.5,30.0,49,60,0.0010440536669982239,4.0,35.0,13.0,True
injected,1.5,30.0,49,120,0.028806336456909776,4.0,23.0,11.0,False
